energy_kev,energy_bin_start_kev,energy_bin_end_kev,ne_bin_0,ne_bin_1,ne_bin_2,ne_bin_3,ne_bin_4,ne_bin_5,ne_bin_6,ne_bin_7,ne_bin_8,ne_bin_9,ne_bin_10,ne_bin_11,ne_bin_12,ne_bin_13,ne_bin_14,ne_bin_15,ne_bin_16,ne_bin_17,ne_bin_18,ne_bin_19,ne_bin_20,ne_bin_21,ne_bin_22,ne_bin_23,ne_bin_24,ne_bin_25,ne_bin_26,ne_bin_27,ne_bin_28,ne_bin_29,ne_bin_30,ne_bin_31,ne_bin_32,ne_bin_33,ne_bin_34,ne_bin_35,ne_bin_36,ne_bin_37,ne_bin_38,ne_bin_39,ne_bin_40,ne_bin_41,ne_bin_42,ne_bin_43,ne_bin_44,ne_bin_45,ne_bin_46,ne_bin_47,ne_bin_48,ne_bin_49,ne_bin_50,ne_bin_51,ne_bin_52,ne_bin_53,ne_bin_54,ne_bin_55,ne_bin_56,ne_bin_57,ne_bin_58,ne_bin_59,ne_bin_60,ne_bin_61,ne_bin_62,ne_bin_63,ne_bin_64,ne_bin_65,ne_bin_66,ne_bin_67,ne_bin_68,ne_bin_69,ne_bin_70,ne_bin_71,ne_bin_72,ne_bin_73,ne_bin_74,ne_bin_75,ne_bin_76,ne_bin_77,ne_bin_78,ne_bin_79,ne_bin_80,ne_bin_81,ne_bin_82,ne_bin_83,ne_bin_84,ne_bin_85,ne_bin_86,ne_bin_87,ne_bin_88,ne_bin_89,ne_bin_90,ne_bin_91,ne_bin_92,ne_bin_93,ne_bin_94,ne_bin_95,ne_bin_96,ne_bin_97,ne_bin_98,ne_bin_99,ne_bin_100,ne_bin_101,ne_bin_102,ne_bin_103,ne_bin_104,ne_bin_105,ne_bin_106,ne_bin_107,ne_bin_108,ne_bin_109,ne_bin_110,ne_bin_111,ne_bin_112,ne_bin_113,ne_bin_114,ne_bin_115,ne_bin_116,ne_bin_117,ne_bin_118,ne_bin_119,ne_bin_120,ne_bin_121,ne_bin_122,ne_bin_123,ne_bin_124,ne_bin_125,ne_bin_126,ne_bin_127,ne_bin_128,ne_bin_129,ne_bin_130,ne_bin_131,ne_bin_132,ne_bin_133,ne_bin_134,ne_bin_135,ne_bin_136,ne_bin_137,ne_bin_138,ne_bin_139,ne_bin_140,ne_bin_141,ne_bin_142,ne_bin_143,ne_bin_144,ne_bin_145,ne_bin_146,ne_bin_147,ne_bin_148,ne_bin_149,ne_bin_150,ne_bin_151,ne_bin_152,ne_bin_153,ne_bin_154,ne_bin_155,ne_bin_156,ne_bin_157,ne_bin_158,ne_bin_159,ne_bin_160,ne_bin_161,ne_bin_162,ne_bin_163,ne_bin_164,ne_bin_165,ne_bin_166,ne_bin_167,ne_bin_168,ne_bin_169,ne_bin_170,ne_bin_171,ne_bin_172,ne_bin_173,ne_bin_174,ne_bin_175,ne_bin_176,ne_bin_177,ne_bin_178,ne_bin_179,ne_bin_180,ne_bin_181,ne_bin_182,ne_bin_183,ne_bin_184,ne_bin_185,ne_bin_186,ne_bin_187,ne_bin_188,ne_bin_189,ne_bin_190,ne_bin_191,ne_bin_192,ne_bin_193,ne_bin_194,ne_bin_195,ne_bin_196,ne_bin_197,ne_bin_198,ne_bin_199
10.75,10.7,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121847,0,0.000121847,0.000121847,0.000243694,0.000243694,0.000609236,0.000609236,0.000974778,0.000487389,0.000974778,0.000731083,0.00146217,0.000609236,0.00182771,0.00182771,0.00194956,0.00523943,0.00389911,0.00463019,0.00621421,0.00694529,0.00706714,0.00816376,0.0085293,0.00889485,0.011941,0.0134032,0.0142561,0.0153527,0.0154746,0.0177897,0.0194956,0.0198611,0.0205922,0.0240039,0.0230291,0.0227854,0.0242476,0.0248568,0.0243694,0.0261971,0.0237602,0.0252224,0.0213233,0.0289996,0.0277812,0.024735,0.0242476,0.0243694,0.0236384,0.0238821,0.0235165,0.0179115,0.0224199,0.0212014,0.0197392,0.0199829,0.0187645,0.0193737,0.0152309,0.0148654,0.0132813,0.0125503,0.0123066,0.0113318,0.00926039,0.00962593,0.00718899,0.0085293,0.00682344,0.00718899,0.00731083,0.00572682,0.00597051,0.00548312,0.00450835,0.00365542,0.00450835,0.00365542,0.00389911,0.00280249,0.00268064,0.00292433,0.00170586,0.00219325,0.000974778,0.0020714,0.00182771,0.00182771,0.00085293,0.00085293,0.000487389,0.000974778,0.000243694,0.000365542,0.000121847,0.000731083,0.000487389,0.000243694,0.000243694,0.000365542,0.000121847,0.000121847,0.000243694,0.000243694,0.000243694,0,0,0,0,0,0,0.000121847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.85,10.8,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120265,0,0.000120265,0,0.000120265,0.000240529,0,0.000120265,0.000240529,0.000240529,0.000240529,0.000240529,0.000360794,0.000962117,0.000962117,0.00120265,0.00156344,0.00108238,0.00228503,0.0020445,0.0020445,0.0020445,0.0037282,0.00432952,0.0037282,0.00469032,0.00673482,0.00673482,0.00914011,0.00998196,0.0102225,0.012267,0.0137102,0.016356,0.0156344,0.0187613,0.0159952,0.0210463,0.0210463,0.0191221,0.0222489,0.0221287,0.0217679,0.0224895,0.0235719,0.0228503,0.0266987,0.0263379,0.0288635,0.0205652,0.0281419,0.0266987,0.0224895,0.0232111,0.0269393,0.0242934,0.0232111,0.0205652,0.0234516,0.0215274,0.0216476,0.0212868,0.016837,0.0191221,0.0185207,0.0167168,0.012748,0.0152736,0.0146723,0.0125075,0.0117859,0.0107035,0.00901984,0.00877931,0.00697535,0.00697535,0.00733614,0.00625376,0.00589296,0.00553217,0.004089,0.00396873,0.00300661,0.00276609,0.00288635,0.00324714,0.00228503,0.00396873,0.00228503,0.00192423,0.0016837,0.00120265,0.00108238,0.000721587,0.00120265,0.00108238,0.000962117,0.000841852,0.00108238,0.000601323,0.000240529,0.000481058,0.000601323,0.000120265,0.000120265,0.000120265,0.000240529,0.000240529,0.000120265,0,0.000240529,0,0.000120265,0,0,0,0,0.000120265,0,0,0.000120265,0,0.000120265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.95,10.9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121996,0.000243992,0.000243992,0.000365988,0.000243992,0.000731975,0.000975967,0.000731975,0.00121996,0.000731975,0.00219593,0.00243992,0.00256191,0.00365988,0.00353788,0.00365988,0.00561181,0.00512383,0.0059778,0.00756374,0.00512383,0.0087837,0.0089057,0.0112236,0.0101257,0.0141515,0.0154935,0.0182994,0.0187874,0.0182994,0.0200073,0.0189094,0.0214713,0.0243992,0.0233012,0.0239112,0.0248872,0.0234232,0.0252531,0.0246432,0.0262291,0.0267171,0.0235452,0.0247652,0.0268391,0.0240332,0.0247652,0.0224472,0.0223252,0.0214713,0.0202513,0.0223252,0.0218373,0.0170794,0.0191533,0.0172014,0.0163474,0.0169574,0.0175674,0.0156155,0.0139075,0.0108576,0.0109796,0.0137855,0.0104916,0.00841771,0.00841771,0.00731975,0.00866171,0.00609979,0.00853971,0.00548981,0.00524582,0.00573381,0.00414786,0.00512383,0.00329389,0.00353788,0.0028059,0.00317189,0.00243992,0.00158595,0.00219593,0.00146395,0.00219593,0.00182994,0.000609979,0.000365988,0.000975967,0.000853971,0.000731975,0.000731975,0.000853971,0.000121996,0.000243992,0.000853971,0.000121996,0.000121996,0,0.000121996,0,0.000121996,0,0.000243992,0,0,0.000121996,0,0,0,0.000121996,0,0,0.000121996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.05,11,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119489,0,0,0.000119489,0.000238977,0.000477954,0.000238977,0.000358466,0.000477954,0.000238977,0.00083642,0.000597443,0.000358466,0.00119489,0.00191182,0.00155335,0.00191182,0.00298721,0.00286773,0.00442108,0.00489903,0.00477954,0.00621341,0.0052575,0.00848369,0.0083642,0.010276,0.0112319,0.0138607,0.0133827,0.0149361,0.0142191,0.0188792,0.0173258,0.0194766,0.0191182,0.0228223,0.0213885,0.0217469,0.0233003,0.0271239,0.025929,0.0230613,0.0255706,0.026168,0.0240172,0.0281993,0.0260485,0.0258095,0.0250926,0.0216274,0.0249731,0.0222249,0.0193572,0.0240172,0.0200741,0.0222249,0.0181623,0.0200741,0.0173258,0.0149361,0.0170869,0.0168479,0.0139802,0.0118294,0.0112319,0.0115904,0.0114709,0.0106345,0.010754,0.0094396,0.010037,0.00896164,0.00693034,0.00609392,0.00573545,0.00513801,0.00394312,0.00585494,0.0052575,0.00346517,0.00394312,0.00334568,0.00334568,0.00274824,0.00215079,0.00227028,0.00191182,0.00191182,0.0010754,0.0010754,0.000477954,0.000955909,0.00083642,0.000716932,0.000716932,0.000238977,0.000716932,0.000119489,0.000477954,0.000597443,0.000119489,0.000119489,0.000238977,0.000119489,0,0.000119489,0.000119489,0.000119489,0.000119489,0,0,0,0,0,0,0,0,0,0,0.000119489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.15,11.1,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011936,0,0.00023872,0.00011936,0,0.00023872,0.000358081,0.000358081,0.000477441,0.000477441,0.000596801,0.000596801,0.00155168,0.00167104,0.0017904,0.00214848,0.00310337,0.00262593,0.00370017,0.00441633,0.00429697,0.00668417,0.00656481,0.0087133,0.00907138,0.00907138,0.00978754,0.0105037,0.0125328,0.0128909,0.0168298,0.0153975,0.0185008,0.0195751,0.0212461,0.0202912,0.0206493,0.0226784,0.0248269,0.0227978,0.0201719,0.0262593,0.0236333,0.0274529,0.0229172,0.0237527,0.0216042,0.0256624,0.0243495,0.0284077,0.0229172,0.0237527,0.0256624,0.0220816,0.0225591,0.0225591,0.0182621,0.0196944,0.0177847,0.0195751,0.017546,0.0144426,0.0143232,0.0148007,0.0105037,0.011936,0.0140845,0.010265,0.010265,0.0100263,0.00668417,0.00823586,0.00525185,0.00716161,0.00584865,0.00620673,0.00692289,0.00358081,0.00417761,0.00489377,0.00262593,0.00358081,0.00417761,0.00346145,0.00393889,0.00167104,0.00226784,0.00131296,0.00155168,0.0011936,0.00131296,0.00155168,0.000716161,0.00155168,0.000477441,0.00023872,0.000835522,0.000716161,0.000716161,0.00023872,0.00023872,0.000477441,0.000477441,0,0.00023872,0.00011936,0.00011936,0.00011936,0,0,0.00023872,0.00011936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.25,11.2,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119104,0,0,0,0,0,0,0.000119104,0,0.000119104,0.000119104,0.000119104,0.000238209,0,0.00107194,0.000595522,0.000595522,0.000595522,0.00142925,0.00131015,0.00202477,0.0028585,0.00178657,0.00238209,0.00500238,0.00476417,0.00488328,0.00762268,0.00595522,0.00702716,0.00690805,0.00797999,0.0107194,0.00976656,0.0116722,0.0157218,0.0158409,0.0177465,0.0154836,0.0163173,0.0186994,0.0186994,0.0201286,0.0195331,0.0213197,0.0212006,0.0235827,0.0265603,0.0282277,0.0257265,0.0234636,0.0256074,0.0252501,0.0221534,0.0257265,0.0226298,0.0240591,0.0234636,0.0264412,0.0259647,0.0226298,0.0197713,0.019414,0.0183421,0.0181039,0.0167937,0.019414,0.0144116,0.0146498,0.0161982,0.0122677,0.0119104,0.0117913,0.0103621,0.0127442,0.0109576,0.00964745,0.00929014,0.00655074,0.00714626,0.00714626,0.00631253,0.00666984,0.00512149,0.00464507,0.00369223,0.00333492,0.00428776,0.00393044,0.00250119,0.00250119,0.00238209,0.0026203,0.00166746,0.00166746,0.00119104,0.00131015,0.00166746,0.00107194,0.000595522,0.00131015,0.000238209,0.000595522,0.000952835,0.000238209,0.000238209,0.000238209,0.000238209,0.000476417,0.000238209,0,0.000119104,0.000357313,0.000119104,0,0,0,0.000119104,0,0,0.000238209,0.000119104,0,0,0.000119104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.35,11.3,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121492,0.000121492,0,0,0,0,0,0,0,0.000121492,0.000485968,0.000364476,0.000242984,0.000485968,0.000485968,0.000850443,0.00109343,0.000850443,0.000850443,0.00218685,0.00291581,0.00376625,0.00364476,0.00473818,0.00400923,0.00558863,0.00777548,0.00704653,0.00741101,0.00935488,0.00911189,0.0116632,0.0112987,0.0119062,0.0122707,0.0166444,0.0164014,0.0165229,0.0193172,0.0178593,0.0234479,0.022719,0.0245414,0.022476,0.022719,0.0228405,0.022962,0.0267282,0.0215041,0.0242984,0.0268497,0.0252703,0.0262423,0.0249058,0.0230835,0.0251488,0.0216256,0.0236909,0.0205321,0.0225975,0.0230835,0.0217471,0.0204106,0.015551,0.0156725,0.015308,0.0159154,0.0133641,0.014579,0.0121492,0.0138501,0.0115417,0.00838294,0.0115417,0.0106913,0.00838294,0.00826145,0.00656056,0.0060746,0.00643907,0.0075325,0.0044952,0.00656056,0.00400923,0.00279431,0.00376625,0.00218685,0.00291581,0.00194387,0.00352327,0.00279431,0.00206536,0.00121492,0.00121492,0.00242984,0.00133641,0.000850443,0.000850443,0.000971935,0.000364476,0.000850443,0.00060746,0.000364476,0.000364476,0.000364476,0.000242984,0.000121492,0.000242984,0.000242984,0.000242984,0,0.000242984,0.000364476,0,0.000121492,0.000121492,0.000242984,0.000121492,0,0,0,0,0,0.000121492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.45,11.4,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238152,0,0,0.000119076,0.000119076,0,0,0.000119076,0,0,0.000714456,0.000357228,0.00059538,0.00119076,0.00107168,0.000476304,0.00178614,0.00178614,0.00202429,0.0025006,0.00226244,0.0025006,0.00392951,0.00452489,0.00714456,0.00714456,0.00881162,0.00797809,0.0104787,0.0116694,0.0113122,0.0129793,0.0133365,0.0144082,0.0161943,0.0164325,0.0202429,0.0207192,0.0173851,0.02191,0.018814,0.0206001,0.0241724,0.0236961,0.0258395,0.0261967,0.0214337,0.023458,0.0240533,0.0247678,0.0267921,0.0254823,0.0245296,0.0273875,0.0228626,0.0226244,0.023458,0.0231007,0.0208383,0.0204811,0.0169088,0.0185759,0.0173851,0.0201238,0.0132174,0.0152417,0.0145273,0.0115504,0.0113122,0.0119076,0.0113122,0.0115504,0.0107168,0.00964515,0.00678733,0.0089307,0.00440581,0.00738271,0.00631103,0.0059538,0.00428673,0.00464396,0.00488211,0.00452489,0.00416766,0.0025006,0.0029769,0.0025006,0.00166706,0.00321505,0.00130984,0.00202429,0.00166706,0.00142891,0.00107168,0.00059538,0.00107168,0.000476304,0.000476304,0.00107168,0.000833532,0.000476304,0.000357228,0.000952608,0.000476304,0.000238152,0,0.000238152,0.000238152,0.000119076,0,0,0.000119076,0.000238152,0,0,0.000238152,0,0,0,0,0,0.000119076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.55,11.5,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118835,0,0,0.000356506,0.000237671,0.000118835,0.000356506,0,0.000713012,0.000356506,0.000950683,0.00106952,0.000594177,0.00130719,0.000831848,0.0016637,0.00213904,0.00178253,0.0036839,0.0040404,0.00510992,0.00439691,0.00606061,0.00677362,0.00748663,0.00879382,0.00903149,0.00891266,0.0106952,0.0109329,0.0130719,0.0159239,0.0155674,0.0156863,0.01735,0.0193702,0.0183007,0.0197267,0.020202,0.0217469,0.0224599,0.0261438,0.0215092,0.0243613,0.0243613,0.0243613,0.0248366,0.0245989,0.0241236,0.0231729,0.0235294,0.0242424,0.0238859,0.0225787,0.0228164,0.0219846,0.0215092,0.0193702,0.0188948,0.0175876,0.0171123,0.0190137,0.0165181,0.0155674,0.0148544,0.0139037,0.0154486,0.0147356,0.0123589,0.0109329,0.010101,0.0103387,0.00903149,0.00724896,0.00784314,0.00641711,0.00617944,0.00487225,0.00641711,0.00487225,0.00463458,0.00451575,0.00320856,0.0036839,0.00285205,0.00285205,0.00225787,0.00297089,0.00308972,0.00178253,0.00154486,0.00118835,0.00106952,0.000475342,0.000831848,0.00106952,0.000713012,0.000713012,0.000713012,0.000237671,0.000594177,0.000356506,0.000118835,0.000356506,0.000118835,0.000237671,0.000356506,0.000237671,0.000237671,0.000237671,0.000237671,0.000356506,0.000118835,0.000118835,0,0,0,0,0.000118835,0.000118835,0,0,0,0,0,0,0,0,0,0,0.000118835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65,11.6,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121197,0,0,0,0.000121197,0.000121197,0,0,0.000121197,0,0,0.00048479,0.000242395,0.00048479,0.000848382,0.000969579,0.000727185,0.00133317,0.00169676,0.00157557,0.00133317,0.00266634,0.00302994,0.00363592,0.0044843,0.0046055,0.00545388,0.00545388,0.00521149,0.00824143,0.00848382,0.00848382,0.0103018,0.0138165,0.0134529,0.0149073,0.0140589,0.0159981,0.0158769,0.0180584,0.019028,0.0219367,0.0216943,0.020846,0.0237547,0.0242395,0.0231487,0.0249667,0.0258151,0.0256939,0.0239971,0.0232699,0.0253303,0.0219367,0.0250879,0.0252091,0.0207248,0.0207248,0.0221791,0.0218155,0.0224215,0.019634,0.0203612,0.0207248,0.0173312,0.0180584,0.0161193,0.0163617,0.0140589,0.0155133,0.0118773,0.0113926,0.0128469,0.0112714,0.0107866,0.0106654,0.00884741,0.00860502,0.00581748,0.00678706,0.00618107,0.00399952,0.00545388,0.00702945,0.0044843,0.00545388,0.0048479,0.00302994,0.00278754,0.00315113,0.00290874,0.00315113,0.00266634,0.00181796,0.00242395,0.00206036,0.00133317,0.00121197,0.000605987,0.000969579,0.00109078,0.000242395,0.000969579,0.00048479,0.000727185,0.00109078,0,0.00048479,0.000121197,0,0.00048479,0.000242395,0.000363592,0.000121197,0.000121197,0,0,0,0.000121197,0.000242395,0,0,0.000242395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.75,11.7,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120555,0,0,0,0.000120555,0,0,0,0.000120555,0.000120555,0.000241109,0,0.000843882,0.000241109,0.000482218,0.00108499,0.0013261,0.00192887,0.00204943,0.00204943,0.00289331,0.00301386,0.00373719,0.00494274,0.00458107,0.00602773,0.00711272,0.00747438,0.00892104,0.00650995,0.010006,0.012176,0.0128993,0.0141049,0.0157926,0.014346,0.016516,0.0161543,0.0189271,0.0198915,0.0179626,0.0206148,0.0231465,0.0227848,0.0206148,0.0233876,0.024352,0.0236287,0.025437,0.0257987,0.0255576,0.0239904,0.0233876,0.0239904,0.0248342,0.0218204,0.0203737,0.0202532,0.0251959,0.0213382,0.0203737,0.0204943,0.0179626,0.0168776,0.0151899,0.0192887,0.0166365,0.0128993,0.0147077,0.0116938,0.0126582,0.013261,0.0108499,0.0092827,0.00988547,0.00783605,0.00831826,0.00771549,0.0103677,0.00771549,0.00626884,0.00590717,0.00554551,0.00458107,0.00470163,0.00409885,0.00325497,0.00337553,0.00229054,0.00337553,0.00216998,0.00144665,0.00156721,0.00144665,0.000843882,0.000964436,0.00120555,0.000602773,0.000964436,0.00108499,0.000843882,0.000482218,0.000361664,0.000482218,0.000482218,0.000241109,0.000361664,0.000241109,0.000241109,0.000120555,0.000120555,0.000120555,0,0.000120555,0.000120555,0,0,0.000241109,0.000120555,0,0,0,0.000120555,0,0,0,0.000120555,0,0,0,0,0,0.000120555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.85,11.8,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121566,0,0.000121566,0.000121566,0,0,0,0.000121566,0.000364697,0.000729395,0.00085096,0.00121566,0.00109409,0.00109409,0.00170192,0.00170192,0.00316071,0.00255288,0.00303914,0.00243132,0.00352541,0.0046195,0.00522733,0.0088743,0.00814491,0.00741551,0.0102115,0.00729395,0.0126428,0.012886,0.0144663,0.0170192,0.0141016,0.0155604,0.0175055,0.0206662,0.0188427,0.0206662,0.0223681,0.0220034,0.0198152,0.0247994,0.0251641,0.0232191,0.0234622,0.02407,0.0252857,0.0290542,0.0230975,0.0239485,0.0235838,0.0243132,0.0224897,0.0207877,0.0207877,0.0195721,0.0194505,0.0189643,0.0177486,0.0181133,0.0172623,0.0167761,0.0188427,0.0145879,0.0116703,0.0172623,0.0132507,0.0119134,0.0115487,0.0121566,0.0123997,0.009239,0.00936056,0.00778021,0.00680768,0.00632142,0.00692925,0.00632142,0.00583516,0.00522733,0.00449793,0.00401167,0.00267445,0.00291758,0.00291758,0.00364697,0.00316071,0.00206662,0.00218818,0.00279601,0.00170192,0.00182349,0.00158035,0.00109409,0.00133722,0.000486263,0.000972526,0.00109409,0.000486263,0.000729395,0.000121566,0.000243132,0.000364697,0.000486263,0.000243132,0.000486263,0.000243132,0.000364697,0.000364697,0.000243132,0.000121566,0.000364697,0.000243132,0,0,0,0.000121566,0,0,0,0,0,0,0,0,0,0.000121566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.95,11.9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120817,0,0,0,0.000120817,0,0.000120817,0.000120817,0.000604084,0.000120817,0.000241633,0.000241633,0.00036245,0.000483267,0.0007249,0.00181225,0.00120817,0.00265797,0.0021747,0.00229552,0.00302042,0.00483267,0.00398695,0.00495349,0.00519512,0.00495349,0.00736982,0.00688655,0.00954452,0.0108735,0.0109943,0.014498,0.0134107,0.0125649,0.0142564,0.0192099,0.0180017,0.0175184,0.0163103,0.0200556,0.0189682,0.0199348,0.0227135,0.0207805,0.0200556,0.0221095,0.0241633,0.026338,0.0252507,0.0231968,0.0258548,0.0252507,0.0233176,0.0227135,0.0260964,0.0235593,0.0216262,0.0211429,0.0205388,0.0231968,0.0206597,0.0187266,0.0178809,0.0172768,0.017156,0.0157062,0.0154645,0.0129274,0.0151021,0.0117192,0.0115984,0.00906125,0.00954452,0.0124441,0.00978615,0.00676574,0.00640329,0.00773227,0.0086988,0.00567839,0.00809472,0.00483267,0.00592002,0.00398695,0.00374532,0.00338287,0.00338287,0.00302042,0.00265797,0.00169143,0.00181225,0.00181225,0.000966534,0.0014498,0.0014498,0.00132898,0.00169143,0.0014498,0.000966534,0.00108735,0.000966534,0.000845717,0.000845717,0.00036245,0.000483267,0.000120817,0,0.00036245,0.000483267,0,0.00036245,0.000120817,0.00036245,0.000241633,0.000120817,0.000120817,0,0.000120817,0,0,0,0,0.000241633,0,0.000120817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.05,12,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120221,0,0,0.000120221,0.000120221,0,0.000360664,0.000120221,0.000480885,0.000360664,0.000360664,0.000601106,0.000360664,0.000480885,0.00108199,0.00108199,0.00108199,0.00132243,0.00204376,0.00252465,0.0022842,0.00336619,0.00444818,0.00649195,0.00637172,0.00577062,0.00613128,0.00805482,0.00757394,0.00985814,0.00973792,0.0105795,0.0128637,0.0147872,0.0126232,0.0140659,0.0204376,0.0177927,0.0163501,0.0199567,0.0198365,0.0209185,0.0212792,0.0209185,0.0200769,0.023924,0.0213994,0.0224814,0.025006,0.02176,0.0247656,0.023924,0.0259678,0.0265689,0.0218803,0.022842,0.0221207,0.0220005,0.0211589,0.0198365,0.0194758,0.0199567,0.0192354,0.016831,0.0152681,0.0155085,0.014667,0.0139457,0.0150277,0.0131041,0.0113008,0.0122626,0.0121423,0.010339,0.00889637,0.00973792,0.00877615,0.00853571,0.00661217,0.00769416,0.00781438,0.00637172,0.00444818,0.0056504,0.00553018,0.00468863,0.00372686,0.00312575,0.00348642,0.00348642,0.00276509,0.00324597,0.00216398,0.00144265,0.00192354,0.00192354,0.00132243,0.00108199,0.00096177,0.000721327,0.000721327,0.000480885,0.000360664,0.000360664,0.000240442,0.000240442,0.000120221,0.000601106,0.000120221,0.000360664,0,0,0.000120221,0,0,0,0,0,0,0,0,0.000240442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
